Order_ID,Date,Food_Item,Quantity_Sold,Price,Weather,Weekend,Festival,Customer_Count,Inventory_Level
1742,2023-04-21,Burger,13,88.81,Sunny,1,0,295,272
1743,2023-08-17,Tacos,17,65.52,Rainy,0,1,275,494
1744,2024-03-26,Ice Cream,4,440.64,Hot,1,1,127,394
1745,2023-08-31,Juice,7,269.07,Rainy,1,1,207,218
1746,2023-08-01,Sandwich,18,449.76,Sunny,1,0,163,165
1747,2024-05-11,Tacos,10,220.68,Rainy,1,1,193,130
1748,2023-07-10,Fried Rice,6,58.58,Cloudy,1,1,178,116
1749,2023-06-05,Coffee,1,175.88,Sunny,1,0,190,102
1750,2023-06-19,Biryani,15,267.75,Cloudy,1,1,50,146
1751,2023-11-21,Wrap,3,321.21,Cloudy,0,0,216,60
1752,2024-10-17,Coffee,4,328.61,Rainy,1,0,45,474
1753,2023-08-10,Wrap,19,120.54,Sunny,1,1,289,180
1754,2024-06-01,Noodles,12,57.19,Rainy,0,1,247,258
1755,2023-05-15,Noodles,12,204.56,Hot,0,1,179,264
1756,2023-08-22,Burger,16,146.44,Cloudy,0,0,281,256
1757,2023-04-26,Fried Rice,4,263.47,Sunny,0,0,123,194
1758,2023-07-15,Cake,7,303.0,Hot,0,0,270,212
1759,2024-07-22,Wrap,16,347.14,Hot,0,1,65,85
1760,2024-08-16,Noodles,7,420.87,Hot,0,0,58,425
1761,2023-07-15,Juice,10,481.36,Cloudy,1,0,239,207
1762,2023-08-08,Pizza,16,236.03,Rainy,1,0,178,146
1763,2023-06-20,Biryani,16,315.93,Rainy,1,0,174,493
1764,2024-06-01,Ice Cream,12,447.03,Rainy,0,1,149,296
1765,2024-08-24,Sandwich,15,395.01,Cloudy,0,0,206,195
1766,2024-09-17,Ice Cream,19,64.98,Hot,1,1,283,343
1767,2023-05-27,Coffee,18,429.79,Hot,1,0,287,454
1768,2023-03-02,Ice Cream,10,162.44,Cloudy,0,0,243,419
1769,2024-08-21,Pizza,3,313.61,Sunny,0,0,153,289
1770,2024-12-06,Coffee,15,149.93,Hot,0,0,121,110
1771,2023-11-19,Pasta,15,195.0,Hot,0,1,199,455
1772,2023-03-27,Tea,11,312.04,Hot,0,1,109,332
1773,2024-10-05,Wrap,2,426.0,Sunny,1,1,167,146
1774,2024-05-09,Cake,12,402.61,Rainy,0,0,180,483
1775,2024-07-13,Pizza,17,152.87,Hot,1,0,121,288
1776,2023-05-05,Tea,10,231.02,Hot,0,1,112,428
1777,2024-03-08,Juice,19,451.63,Cloudy,0,0,120,426
1778,2024-08-20,Sandwich,5,306.22,Sunny,0,1,199,348
1779,2023-06-04,Tacos,11,473.05,Hot,0,0,198,183
1780,2024-02-29,Pasta,15,306.05,Rainy,1,1,298,245
1781,2024-04-05,Coffee,9,265.26,Hot,0,1,187,76
1782,2024-03-24,Fried Rice,16,98.03,Cloudy,0,0,97,484
1783,2024-11-05,Cake,19,103.03,Cloudy,0,1,190,172
1784,2024-06-19,Noodles,2,186.69,Cloudy,0,1,30,375
1785,2024-09-27,Salad,6,395.89,Rainy,1,0,146,272
1786,2023-12-04,Pasta,8,330.64,Sunny,1,0,170,370
1787,2024-05-18,Coffee,19,106.24,Cloudy,0,0,202,309
1788,2023-04-03,Fried Rice,4,283.09,Hot,0,0,299,373
1789,2023-08-13,Coffee,11,54.75,Sunny,1,1,298,219
1790,2024-05-25,Sandwich,9,295.81,Cloudy,1,1,172,129
1791,2023-11-21,Fried Rice,2,299.69,Rainy,0,0,140,170
1792,2024-08-07,Biryani,14,127.37,Sunny,0,0,34,439
1793,2024-05-06,Burger,15,387.0,Rainy,0,1,90,199
1794,2023-04-19,Biryani,16,238.81,Cloudy,0,1,236,481
1795,2024-11-16,Tea,2,132.07,Sunny,0,0,157,422
1796,2024-07-20,Juice,9,225.26,Sunny,0,1,118,132
1797,2023-11-28,Fried Rice,15,220.73,Rainy,1,0,135,287
1798,2024-02-29,Salad,8,305.54,Sunny,0,0,70,179
1799,2023-01-27,Salad,4,58.67,Hot,0,0,24,475
1800,2024-05-28,Cake,14,216.53,Hot,0,1,272,130
1801,2023-11-23,Juice,6,354.04,Cloudy,0,1,174,341
1802,2023-06-16,Noodles,15,391.67,Cloudy,0,0,177,492
1803,2024-12-17,Noodles,1,480.99,Hot,1,0,111,205
1804,2024-10-28,Juice,6,431.28,Hot,1,1,31,423
1805,2023-10-11,Coffee,5,76.58,Rainy,1,0,253,82
1806,2024-05-20,Cake,7,191.91,Sunny,1,1,109,439
1807,2023-04-30,Salad,16,287.31,Hot,0,0,261,474
1808,2023-03-21,Pasta,8,270.45,Rainy,0,1,108,98
1809,2023-07-31,Biryani,15,436.23,Hot,0,0,22,319
1810,2024-01-01,Salad,12,458.15,Cloudy,1,0,156,160
1811,2023-08-22,Ice Cream,10,95.28,Cloudy,0,0,78,94
1812,2024-03-14,Salad,4,75.27,Hot,0,0,168,442
1813,2023-03-03,Coffee,11,279.46,Hot,1,0,22,336
1814,2023-11-08,Pasta,14,270.8,Cloudy,0,0,43,304
1815,2023-04-30,Pasta,19,458.86,Rainy,1,0,46,412
1816,2024-05-29,Pasta,13,240.25,Cloudy,1,1,33,334
1817,2023-05-12,Wrap,14,236.8,Hot,1,0,42,399
1818,2024-02-18,Wrap,14,281.05,Hot,1,0,236,171
1819,2023-08-31,Ice Cream,14,322.63,Hot,0,1,201,452
1820,2024-10-21,Juice,2,233.67,Rainy,1,1,259,457
1821,2024-12-20,Pasta,14,494.3,Rainy,0,0,193,415
1822,2024-05-21,Coffee,12,443.92,Rainy,0,1,104,166
1823,2023-05-30,Juice,19,285.71,Cloudy,0,0,183,349
1824,2023-08-04,Ice Cream,17,55.62,Hot,0,1,153,177
1825,2023-10-03,Tacos,4,210.06,Hot,1,1,280,446
1826,2023-09-27,Coffee,10,229.24,Rainy,1,0,55,135
1827,2024-12-28,Coffee,1,286.28,Sunny,0,1,235,99
1828,2023-02-28,Noodles,14,103.83,Hot,1,1,63,100
1829,2024-11-26,Tea,1,142.51,Sunny,1,1,192,102
1830,2023-04-06,Ice Cream,10,199.37,Sunny,1,1,134,439
1831,2023-06-16,Noodles,11,272.78,Rainy,0,0,263,241
1832,2024-08-09,Ice Cream,8,484.65,Hot,1,1,104,280
1833,2023-10-23,Pizza,15,347.13,Rainy,1,0,144,156
1834,2023-06-04,Tacos,2,139.93,Sunny,1,1,245,61
1835,2023-03-15,Coffee,5,361.34,Rainy,0,1,28,454
1836,2023-01-29,Sandwich,14,365.12,Cloudy,1,1,222,468
1837,2023-08-18,Coffee,19,118.44,Cloudy,0,0,26,274
1838,2024-01-09,Biryani,10,210.03,Sunny,0,0,45,125
1839,2023-12-10,Pasta,1,237.27,Cloudy,1,0,262,464
1840,2023-10-24,Coffee,2,214.61,Cloudy,1,1,268,368
1841,2024-05-02,Fried Rice,18,279.47,Hot,1,1,132,72
1842,2023-10-31,Pasta,14,222.44,Sunny,0,1,32,275
1843,2024-01-13,Fried Rice,7,84.08,Rainy,1,1,153,313
1844,2024-06-27,Sandwich,6,187.86,Rainy,1,0,275,336
1845,2024-12-21,Pizza,17,340.06,Rainy,0,1,57,399
1846,2023-10-18,Ice Cream,5,291.26,Sunny,1,0,241,344
1847,2023-02-08,Coffee,14,395.19,Rainy,1,1,280,221
1848,2024-03-17,Juice,3,90.96,Sunny,0,1,209,108
1849,2024-04-05,Wrap,18,183.76,Hot,1,0,62,439
1850,2023-12-16,Pasta,9,75.23,Cloudy,1,0,24,331
1851,2024-05-16,Wrap,14,310.78,Rainy,0,1,142,343
1852,2024-01-14,Salad,17,326.73,Sunny,0,0,126,196
1853,2023-05-15,Coffee,4,435.06,Rainy,0,1,96,237
1854,2023-05-28,Tea,16,390.94,Cloudy,0,0,225,170
1855,2024-09-02,Fried Rice,8,121.85,Rainy,1,1,142,319
1856,2024-12-07,Juice,19,81.78,Sunny,0,0,187,477
1857,2023-05-11,Sandwich,15,160.29,Rainy,0,0,198,356
1858,2023-06-27,Coffee,6,244.67,Hot,1,1,133,167
1859,2024-08-20,Wrap,18,390.43,Cloudy,1,0,160,485
1860,2024-08-14,Fried Rice,8,457.65,Sunny,0,1,99,185
1861,2023-02-17,Juice,6,433.34,Sunny,1,1,128,265
1862,2024-04-28,Noodles,17,160.67,Cloudy,1,0,132,206
1863,2024-09-19,Noodles,3,443.43,Hot,0,0,141,165
1864,2024-11-08,Pizza,8,88.64,Sunny,0,0,72,432
1865,2024-06-03,Cake,7,305.46,Sunny,1,0,162,461
1866,2024-12-29,Fried Rice,5,408.31,Cloudy,0,0,248,333
1867,2024-11-09,Fried Rice,19,80.71,Sunny,0,1,213,310
1868,2023-12-16,Biryani,13,350.16,Rainy,0,1,137,292
1869,2024-08-26,Pizza,1,59.34,Cloudy,0,1,188,490
1870,2023-07-28,Fried Rice,11,53.94,Cloudy,1,1,296,304
1871,2023-09-03,Noodles,14,242.41,Cloudy,0,1,158,217
1872,2024-12-08,Ice Cream,11,191.75,Sunny,0,0,221,219
1873,2024-02-19,Salad,14,249.79,Cloudy,1,0,266,405
1874,2024-08-11,Wrap,17,89.88,Hot,0,0,276,121
1875,2024-06-20,Juice,12,426.63,Rainy,1,0,200,449
1876,2023-10-05,Biryani,4,381.14,Rainy,1,1,83,306
1877,2024-08-13,Noodles,10,184.27,Cloudy,0,1,180,439
1878,2024-07-24,Cake,9,316.36,Sunny,1,0,226,80
1879,2023-03-24,Biryani,4,139.91,Rainy,0,0,100,336
1880,2023-11-16,Tacos,13,239.73,Cloudy,1,0,227,188
1881,2024-12-09,Pasta,2,60.99,Rainy,1,1,298,481
1882,2024-04-24,Burger,19,335.74,Rainy,0,1,270,236
1883,2024-01-20,Sandwich,1,197.14,Cloudy,1,0,166,84
1884,2023-11-13,Noodles,18,300.52,Hot,1,0,77,229
1885,2024-01-24,Biryani,18,327.33,Hot,1,1,248,232
1886,2024-07-20,Coffee,6,333.66,Rainy,1,1,31,338
1887,2024-06-08,Juice,5,177.97,Hot,1,1,246,309
1888,2023-07-01,Pasta,3,405.03,Rainy,1,0,282,65
1889,2023-05-18,Burger,15,149.38,Rainy,1,1,201,169
1890,2023-09-09,Biryani,19,495.94,Cloudy,0,0,243,67
1891,2023-09-21,Biryani,18,301.06,Rainy,1,0,209,174
1892,2024-01-20,Juice,17,100.45,Hot,1,0,215,173
1893,2024-05-09,Sandwich,13,64.0,Cloudy,1,0,20,203
1894,2023-09-22,Cake,12,329.97,Hot,0,1,246,350
1895,2023-10-18,Burger,12,309.81,Cloudy,1,1,223,482
1896,2023-05-20,Juice,3,53.82,Cloudy,0,1,116,483
1897,2023-04-09,Noodles,18,186.53,Rainy,1,1,128,445
1898,2023-09-05,Wrap,16,466.13,Hot,0,1,55,235
1899,2023-08-09,Ice Cream,9,370.92,Sunny,1,1,204,58
1900,2024-05-23,Pasta,10,499.35,Hot,1,1,80,217
1901,2024-08-13,Sandwich,18,300.36,Cloudy,0,1,106,260
1902,2023-12-16,Wrap,13,128.17,Cloudy,0,0,269,170
1903,2024-01-13,Tea,5,441.31,Cloudy,1,1,256,337
1904,2023-05-26,Salad,17,243.32,Hot,0,0,289,132
1905,2024-01-31,Biryani,12,422.71,Rainy,0,1,50,265
1906,2024-02-27,Pizza,19,131.44,Cloudy,1,0,266,55
1907,2023-08-02,Cake,19,285.49,Sunny,1,0,203,427
1908,2024-02-10,Burger,16,320.17,Hot,0,1,183,497
1909,2023-02-05,Cake,10,57.94,Rainy,0,1,184,448
1910,2023-04-15,Coffee,5,441.78,Hot,0,1,72,336
1911,2024-08-13,Juice,11,416.78,Cloudy,0,0,168,488
1912,2024-10-13,Salad,14,397.03,Hot,1,0,249,467
1913,2024-01-26,Wrap,12,478.19,Cloudy,1,0,231,472
1914,2023-09-22,Fried Rice,16,54.38,Hot,1,0,273,202
1915,2024-01-13,Fried Rice,7,339.58,Rainy,1,1,164,446
1916,2024-11-14,Noodles,18,105.34,Hot,1,1,25,230
1917,2023-11-12,Tea,1,341.04,Sunny,1,1,218,333
1918,2023-05-02,Pasta,9,159.74,Cloudy,0,1,164,78
1919,2024-04-07,Salad,1,291.96,Rainy,1,1,203,322
1920,2023-02-27,Salad,9,387.18,Sunny,1,1,156,353
1921,2024-02-24,Coffee,19,336.82,Sunny,1,0,282,302
1922,2023-05-16,Tacos,16,200.39,Hot,0,1,56,467
1923,2024-04-24,Burger,3,170.13,Rainy,0,0,299,428
1924,2024-02-01,Tea,6,474.67,Cloudy,0,0,54,371
1925,2023-10-24,Salad,14,314.2,Sunny,0,0,56,413
1926,2024-09-02,Salad,19,96.18,Cloudy,0,0,93,470
1927,2023-05-12,Ice Cream,2,346.11,Rainy,1,1,276,498
1928,2023-02-21,Pasta,10,141.55,Sunny,0,0,80,118
1929,2023-01-02,Coffee,5,104.37,Sunny,1,1,101,167
1930,2023-07-09,Burger,10,52.85,Cloudy,0,0,129,470
1931,2023-01-15,Biryani,3,90.59,Sunny,0,0,224,252
1932,2024-04-06,Pizza,14,171.1,Rainy,1,1,185,351
1933,2023-03-16,Cake,3,491.09,Rainy,0,1,271,328
1934,2024-01-07,Salad,9,215.25,Rainy,1,1,115,330
1935,2024-05-05,Ice Cream,9,461.45,Sunny,1,0,238,446
1936,2023-09-25,Burger,14,293.38,Hot,0,1,163,427
1937,2024-04-15,Tea,18,138.67,Sunny,0,1,73,231
1938,2023-08-01,Cake,13,106.61,Cloudy,0,1,218,166
1939,2024-05-17,Fried Rice,9,456.55,Rainy,1,1,258,162
1940,2024-10-19,Biryani,1,310.2,Hot,1,1,61,179
1941,2024-04-05,Coffee,15,78.64,Cloudy,1,0,244,214
1942,2024-03-27,Cake,15,214.83,Sunny,0,0,75,468
1943,2023-05-22,Biryani,11,480.9,Sunny,0,0,245,114
1944,2024-05-20,Fried Rice,14,440.99,Sunny,1,1,243,428
1945,2024-11-30,Juice,7,391.54,Hot,1,1,106,179
1946,2024-12-13,Fried Rice,10,86.97,Hot,0,0,219,327
1947,2023-02-02,Noodles,5,449.21,Sunny,1,0,35,219
1948,2023-07-14,Salad,11,428.21,Rainy,1,1,224,132
1949,2023-01-28,Wrap,14,325.13,Rainy,1,1,106,282
1950,2023-04-04,Cake,14,143.0,Rainy,1,0,272,187
1951,2023-07-25,Coffee,15,357.69,Cloudy,1,0,175,135
1952,2023-05-14,Salad,11,264.47,Hot,1,1,256,153
1953,2024-04-10,Coffee,10,324.66,Sunny,1,0,244,454
1954,2024-01-05,Pizza,16,310.72,Rainy,1,1,83,116
1955,2023-08-13,Noodles,5,351.41,Sunny,1,0,219,387
1956,2024-11-26,Ice Cream,6,156.17,Hot,0,1,122,405
1957,2023-03-19,Burger,2,110.27,Hot,1,1,150,198
1958,2024-06-17,Cake,8,120.54,Hot,1,1,180,464
1959,2024-09-09,Tea,8,379.9,Cloudy,1,1,248,403
1960,2023-01-19,Pasta,2,361.18,Cloudy,1,1,289,403
1961,2024-07-11,Burger,4,298.12,Rainy,0,0,250,166
1962,2023-12-15,Burger,18,56.29,Hot,1,1,289,195
1963,2023-12-06,Juice,6,278.63,Rainy,1,1,120,258
1964,2023-06-02,Juice,11,200.73,Rainy,1,1,273,150
1965,2024-12-03,Coffee,3,338.44,Rainy,0,0,209,177
1966,2024-02-11,Salad,15,171.58,Sunny,1,1,284,189
1967,2024-11-30,Fried Rice,15,84.52,Hot,1,0,31,162
1968,2024-09-16,Pasta,12,466.86,Rainy,0,1,274,150
1969,2024-06-08,Pizza,6,172.21,Rainy,1,0,167,376
1970,2024-05-15,Biryani,14,121.65,Rainy,1,0,244,117
1971,2023-11-11,Juice,15,238.67,Sunny,1,0,261,173
1972,2023-01-01,Biryani,6,317.64,Sunny,1,1,71,373
1973,2024-02-29,Ice Cream,5,276.99,Sunny,1,1,275,490
1974,2024-12-29,Wrap,2,288.39,Cloudy,1,1,133,316
1975,2024-04-25,Pasta,8,289.6,Cloudy,1,1,258,184
1976,2023-12-30,Sandwich,5,146.73,Hot,0,1,40,111
1977,2023-10-31,Juice,5,206.67,Hot,0,1,222,465
1978,2024-01-06,Tea,18,73.33,Cloudy,1,0,199,312
1979,2024-05-21,Ice Cream,5,99.14,Rainy,1,1,284,360
1980,2024-03-06,Sandwich,12,302.98,Cloudy,1,0,190,428
1981,2023-10-05,Salad,7,77.6,Cloudy,0,1,284,306
1982,2023-06-10,Cake,19,151.0,Cloudy,0,0,255,414
1983,2023-05-26,Fried Rice,9,404.13,Sunny,1,1,294,135
1984,2024-12-10,Fried Rice,14,154.82,Hot,1,0,53,100
1985,2024-04-15,Pasta,7,366.29,Rainy,0,0,181,262
1986,2023-04-27,Pizza,13,417.0,Sunny,1,1,197,222
1987,2023-06-07,Fried Rice,9,333.96,Cloudy,1,0,46,344
1988,2023-03-03,Sandwich,9,196.82,Hot,1,0,114,80
1989,2024-12-09,Juice,9,482.85,Sunny,1,1,218,441
1990,2024-10-07,Fried Rice,5,441.57,Hot,1,1,77,235
1991,2024-02-29,Coffee,1,67.98,Rainy,0,0,221,60
1992,2024-10-11,Salad,6,50.01,Rainy,0,0,228,92
1993,2024-07-23,Pizza,8,51.64,Rainy,1,0,222,211
1994,2024-02-22,Fried Rice,1,306.22,Cloudy,1,1,128,74
1995,2024-05-02,Juice,15,477.21,Rainy,0,1,245,186
1996,2024-11-28,Burger,8,122.96,Rainy,0,0,40,156
1997,2023-12-29,Ice Cream,17,191.41,Hot,1,1,263,378
1998,2024-08-21,Wrap,1,320.43,Rainy,0,1,149,199
1999,2023-06-07,Tea,5,199.74,Sunny,0,1,279,305
2000,2024-09-05,Pizza,10,343.14,Cloudy,0,0,120,95
2001,2023-11-17,Sandwich,12,209.21,Rainy,0,1,281,472
2002,2024-09-03,Wrap,15,256.2,Sunny,0,1,261,149
2003,2024-08-27,Salad,11,187.41,Hot,1,1,295,51
2004,2023-03-01,Salad,6,281.91,Sunny,1,0,174,401
2005,2023-12-15,Coffee,14,138.69,Cloudy,1,1,47,376
2006,2023-01-02,Tacos,5,239.96,Hot,1,0,235,355
2007,2024-08-12,Burger,3,205.16,Sunny,1,1,95,422
2008,2023-11-09,Tea,5,297.36,Cloudy,1,0,201,142
2009,2023-11-08,Biryani,19,154.52,Cloudy,1,1,82,140
2010,2024-04-20,Juice,12,318.03,Rainy,1,0,235,341
2011,2024-08-24,Cake,6,295.02,Cloudy,1,0,249,295
2012,2024-12-28,Juice,2,417.47,Hot,0,0,194,135
2013,2024-05-06,Pizza,6,328.72,Sunny,0,0,80,69
2014,2024-05-10,Coffee,2,77.87,Rainy,1,1,65,336
2015,2023-12-22,Ice Cream,1,243.68,Sunny,1,1,213,113
2016,2023-01-06,Pizza,19,358.07,Hot,0,0,26,124
2017,2024-04-12,Cake,7,385.97,Rainy,0,0,266,282
2018,2024-12-05,Tea,5,293.93,Sunny,0,0,124,332
2019,2024-03-09,Tea,16,193.73,Sunny,0,0,255,344
2020,2023-11-18,Sandwich,4,277.64,Cloudy,1,1,182,91
2021,2023-02-02,Cake,16,309.49,Sunny,1,1,177,247
2022,2023-07-15,Wrap,11,196.14,Rainy,1,0,238,187
2023,2024-05-11,Cake,10,371.11,Sunny,1,0,231,223
2024,2023-03-31,Biryani,6,158.85,Rainy,0,0,107,418
2025,2024-10-25,Tacos,16,290.78,Cloudy,1,1,90,92
2026,2023-01-07,Pasta,4,304.71,Hot,0,0,145,164
2027,2024-01-02,Pasta,7,403.67,Rainy,0,1,61,121
2028,2023-09-30,Noodles,13,304.84,Cloudy,0,1,148,191
2029,2023-01-10,Juice,10,248.76,Cloudy,1,0,77,208
2030,2023-01-17,Cake,13,73.17,Cloudy,0,1,247,267
2031,2024-12-02,Sandwich,8,242.79,Hot,0,0,299,220
2032,2024-05-04,Burger,13,137.96,Hot,0,0,233,52
2033,2023-09-08,Coffee,14,379.4,Cloudy,1,1,71,50
2034,2023-09-04,Biryani,16,60.66,Sunny,0,0,192,420
2035,2024-11-10,Fried Rice,16,169.27,Rainy,0,1,178,144
2036,2024-05-14,Fried Rice,15,212.75,Sunny,1,0,221,291
2037,2023-06-23,Cake,13,304.39,Sunny,0,1,164,419
2038,2024-07-01,Burger,9,371.02,Hot,1,0,217,147
2039,2024-09-08,Juice,15,138.1,Hot,1,0,294,467
2040,2024-08-19,Pasta,19,243.31,Cloudy,0,1,79,300
2041,2023-03-22,Noodles,9,440.35,Cloudy,1,0,208,326
2042,2023-12-07,Ice Cream,16,278.52,Cloudy,1,0,111,309
2043,2024-01-19,Tacos,7,181.6,Sunny,0,0,268,378
2044,2023-11-15,Coffee,17,370.03,Hot,0,0,295,382
2045,2024-09-16,Ice Cream,3,98.22,Sunny,1,0,149,385
2046,2024-02-22,Wrap,9,313.01,Sunny,0,0,182,52
2047,2023-02-03,Biryani,16,319.47,Sunny,0,1,84,244
2048,2023-11-18,Pasta,19,92.4,Cloudy,1,0,271,165
2049,2024-11-25,Cake,16,399.48,Hot,0,0,232,78
2050,2023-03-05,Fried Rice,10,111.91,Cloudy,1,1,248,373
2051,2024-04-21,Juice,15,227.46,Hot,1,0,56,329
2052,2023-09-11,Fried Rice,12,98.0,Hot,0,0,279,104
2053,2023-09-25,Coffee,6,295.65,Sunny,0,0,212,60
2054,2023-10-09,Noodles,10,109.2,Hot,0,0,273,50
2055,2023-08-03,Pizza,18,190.05,Sunny,1,1,70,317
2056,2023-01-28,Cake,9,183.33,Rainy,0,1,77,176
2057,2024-12-02,Biryani,18,332.7,Rainy,0,1,41,345
2058,2023-03-05,Pizza,17,373.2,Hot,0,0,183,403
2059,2024-01-17,Pasta,15,488.38,Hot,0,0,294,60
2060,2023-05-07,Wrap,10,107.15,Sunny,1,0,175,199
2061,2024-05-09,Burger,18,291.42,Sunny,0,1,83,222
2062,2023-10-29,Ice Cream,1,173.95,Rainy,1,1,151,444
2063,2024-11-22,Ice Cream,1,261.54,Cloudy,1,0,261,433
2064,2023-10-02,Fried Rice,14,93.93,Sunny,0,1,69,462
2065,2023-12-12,Ice Cream,7,258.76,Cloudy,0,1,199,373
2066,2023-08-15,Juice,10,117.45,Rainy,0,0,96,397
2067,2024-04-15,Burger,19,460.94,Sunny,0,1,213,324
2068,2024-03-10,Ice Cream,14,339.39,Cloudy,1,0,250,315
2069,2023-03-06,Pasta,14,390.75,Sunny,0,1,45,472
2070,2024-12-02,Wrap,13,332.64,Hot,1,0,50,473
2071,2023-11-04,Burger,9,67.62,Sunny,0,1,289,163
2072,2023-06-12,Biryani,7,275.91,Cloudy,1,1,81,441
2073,2024-10-22,Tea,6,454.69,Hot,1,1,87,377
2074,2024-08-18,Cake,18,183.52,Rainy,1,0,263,316
2075,2024-05-30,Fried Rice,12,81.64,Rainy,1,1,137,222
2076,2024-03-14,Cake,2,277.11,Rainy,0,0,111,55
2077,2023-03-10,Burger,12,160.55,Hot,1,1,220,391
2078,2023-03-30,Pasta,19,147.0,Rainy,0,1,252,250
2079,2024-08-31,Fried Rice,12,379.33,Cloudy,1,0,57,73
2080,2023-08-15,Cake,3,462.73,Sunny,1,0,34,426
2081,2023-02-20,Fried Rice,10,460.95,Sunny,0,0,181,134
2082,2023-07-31,Wrap,4,389.52,Sunny,1,1,181,78
2083,2024-02-17,Salad,11,486.53,Rainy,1,1,26,277
2084,2023-03-10,Coffee,14,474.3,Cloudy,1,0,243,363
2085,2024-07-20,Sandwich,15,398.74,Rainy,1,1,181,431
2086,2024-01-08,Cake,4,461.29,Cloudy,1,0,157,366
2087,2023-11-24,Pasta,7,495.42,Hot,1,0,68,141
2088,2023-05-21,Tea,13,200.34,Sunny,0,0,251,214
2089,2023-06-30,Coffee,9,102.09,Sunny,0,1,244,417
2090,2023-07-12,Tacos,9,130.71,Rainy,1,1,247,185
2091,2024-11-07,Sandwich,13,88.0,Sunny,1,1,146,448
2092,2024-10-22,Sandwich,7,359.72,Cloudy,1,0,182,209
2093,2023-09-19,Wrap,14,206.53,Sunny,1,1,169,193
2094,2024-04-30,Pasta,11,308.08,Rainy,1,1,285,79
2095,2023-03-27,Pasta,16,494.3,Sunny,1,0,46,79
2096,2023-04-29,Wrap,16,54.82,Hot,1,0,48,123
2097,2023-07-06,Tacos,18,217.04,Rainy,0,1,135,59
2098,2023-05-29,Juice,17,241.93,Cloudy,0,1,60,53
2099,2024-03-31,Fried Rice,5,474.5,Sunny,1,1,21,224
2100,2024-05-30,Tea,4,300.23,Cloudy,0,1,228,232
2101,2023-11-19,Tacos,4,283.3,Cloudy,1,0,191,394
2102,2023-03-22,Wrap,17,142.7,Rainy,1,1,146,93
2103,2023-02-24,Pizza,15,299.28,Sunny,0,1,282,200
2104,2024-11-27,Fried Rice,15,153.62,Cloudy,0,0,231,363
2105,2023-03-14,Burger,6,237.16,Sunny,0,1,40,163
2106,2024-08-26,Coffee,12,272.21,Rainy,1,0,57,51
2107,2023-02-26,Ice Cream,14,427.42,Sunny,0,0,233,125
2108,2023-02-07,Pizza,2,248.36,Rainy,0,1,120,91
2109,2024-07-15,Tea,16,229.9,Sunny,0,1,184,342
2110,2024-09-16,Tacos,8,488.53,Cloudy,0,1,102,54
2111,2023-11-17,Noodles,2,448.77,Cloudy,0,0,198,348
2112,2023-02-14,Cake,2,68.72,Sunny,0,1,38,495
2113,2023-07-11,Cake,7,334.42,Rainy,0,0,231,339
2114,2024-05-04,Noodles,18,480.43,Cloudy,0,0,219,487
2115,2024-11-16,Burger,10,420.31,Rainy,0,0,37,440
2116,2024-01-25,Tea,16,322.76,Cloudy,0,0,122,339
2117,2023-09-13,Sandwich,18,475.01,Sunny,0,0,93,111
2118,2024-03-20,Pasta,18,60.65,Cloudy,0,1,99,126
2119,2024-12-07,Salad,2,114.37,Hot,1,1,120,131
2120,2024-04-17,Tea,10,60.78,Hot,0,0,238,383
2121,2024-05-17,Fried Rice,11,157.69,Hot,1,0,176,225
2122,2024-02-11,Salad,2,411.28,Hot,0,1,180,435
2123,2023-04-19,Juice,5,222.66,Cloudy,1,0,225,326
2124,2023-11-07,Tea,14,339.91,Rainy,1,0,58,92
2125,2023-08-17,Tacos,9,63.75,Cloudy,1,1,163,290
2126,2023-10-03,Salad,7,317.89,Cloudy,0,0,199,302
2127,2023-08-23,Ice Cream,8,74.07,Cloudy,1,1,158,174
2128,2024-09-28,Pasta,11,392.07,Cloudy,1,1,283,172
2129,2023-09-09,Tacos,9,108.51,Hot,0,0,191,395
2130,2024-12-24,Noodles,11,70.9,Sunny,1,1,200,342
2131,2024-11-01,Sandwich,1,319.92,Hot,0,1,212,51
2132,2023-02-21,Wrap,10,287.9,Rainy,1,1,239,394
2133,2024-11-02,Ice Cream,19,281.46,Sunny,1,0,160,109
2134,2023-10-20,Fried Rice,18,449.09,Hot,0,0,238,86
2135,2024-10-02,Juice,18,171.0,Sunny,1,1,183,287
2136,2024-03-12,Noodles,16,396.24,Rainy,1,1,75,104
2137,2023-10-07,Pasta,3,345.46,Sunny,1,1,44,140
2138,2023-09-12,Biryani,2,369.27,Rainy,1,1,183,459
2139,2023-07-21,Tacos,7,296.08,Hot,1,1,193,135
2140,2024-01-05,Coffee,15,311.93,Hot,0,1,28,300
2141,2023-05-01,Tea,2,184.44,Sunny,0,1,74,205
2142,2024-11-20,Cake,1,487.94,Hot,1,0,50,418
2143,2023-05-17,Tea,19,253.42,Cloudy,0,1,79,343
2144,2024-06-05,Salad,11,342.08,Hot,1,0,238,154
2145,2023-05-13,Ice Cream,6,364.13,Cloudy,0,0,244,399
2146,2023-04-02,Pasta,12,96.05,Hot,0,1,84,206
2147,2024-10-28,Noodles,11,483.64,Rainy,1,0,279,407
2148,2023-02-21,Biryani,12,269.87,Cloudy,0,1,234,251
2149,2023-05-13,Juice,1,386.69,Sunny,0,0,131,383
2150,2024-11-06,Cake,3,60.27,Rainy,1,1,122,243
